ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
16747,Tumblin-Dice,7.16343,30,1,4,4,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/16747
114784,Rhein: River Trade,6.31885,120,2,5,4,"Auction/Bidding, Card Drafting, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/114784
168609,"Artifacts, Inc.",6.93821,60,2,4,2,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/168609
159969,Microvores,6.93333,45,2,4,,"Action Point Allowance System, Dice Rolling, Grid Movement, Simulation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/159969
145203,Prosperity,6.7903,60,2,4,3,"Card Drafting, Tile Placement",,,,,https://boardgamegeek.com/boardgame/145203
104955,Antike Duellum,7.20786,75,2,2,2,"Area Control / Area Influence, Area Movement, Hand Management",,,,,https://boardgamegeek.com/boardgame/104955
22460,Longhorn,6,80,2,4,,"Area Movement, Card Drafting, Dice Rolling, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/22460
11542,Eclipse,6.3056,15,2,2,2,,,,,,https://boardgamegeek.com/boardgame/11542
139976,Cthulhu Wars,8.03401,120,3,4,4,"Action Point Allowance System, Area Movement, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/139976
142296,Funemployed,7.05365,30,3,20,5,"Acting, Card Drafting, Role Playing, Storytelling",,,,,https://boardgamegeek.com/boardgame/142296
180899,Ponzi Scheme,7.34661,90,3,5,4,"Card Drafting, Set Collection, Stock Holding, Trading",,,,,https://boardgamegeek.com/boardgame/180899
33087,Renaissance Man,3,40,2,4,,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/33087
22667,Tower,5.5,15,2,6,,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/22667
131449,Captains of Industry,7.20063,150,3,5,5,"Area Control / Area Influence, Auction/Bidding, Commodity Speculation",,,,,https://boardgamegeek.com/boardgame/131449
198994,Hero Realms,7.86739,30,1,4,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/198994
152174,Pressure Cooker,6.32897,45,2,4,3,"Pattern Recognition, Pick-up and Deliver, Set Collection",,,,,https://boardgamegeek.com/boardgame/152174
163929,Coconuts Duo,7.15166,20,2,2,2,,,,,,https://boardgamegeek.com/boardgame/163929
154892,Loonacy,6.38551,10,2,5,4,Pattern Recognition,,,,,https://boardgamegeek.com/boardgame/154892
225482,Strife,9,60,3,6,,Trick-taking,,,,,https://boardgamegeek.com/boardgame/225482
181345,Dr. Eureka,6.82403,15,1,4,3,Pattern Building,,,,,https://boardgamegeek.com/boardgame/181345
198456,Motion Pictures: Movies Out of Cardboard,6.73719,45,2,4,,"Deck / Pool Building, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/198456
21763,Mr. Jack,7.08563,30,2,2,2,"Grid Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/21763
172220,Dungeons & Dragons: Temple of Elemental Evil Board Game,7.5235,60,1,5,3,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/172220
150930,Mad City,6.27441,30,1,6,4,Tile Placement,,,,,https://boardgamegeek.com/boardgame/150930
129126,Temporum,6.53333,75,2,4,,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/129126
172225,Exploding Kittens,5.84693,15,2,5,4,"Hand Management, Player Elimination, Press Your Luck, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/172225
65244,Forbidden Island,6.85755,30,2,4,4,"Action Point Allowance System, Co-operative Play, Grid Movement, Hand Management, Modular Board, Pick-up and Deliver, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/65244
176606,"Rattle, Battle, Grab the Loot",6.46557,60,2,5,4,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/176606
193949,Star Trek: Ascendancy,7.80624,180,3,3,3,"Action Point Allowance System, Dice Rolling, Modular Board, Trading, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/193949
203828,13 Minutes: The Cuban Missile Crisis,7.14715,13,2,2,2,"Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",,,,,https://boardgamegeek.com/boardgame/203828
165477,Orcs Orcs Orcs,6.55222,45,2,4,3,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/165477
151251,Castle Crush!,6.66228,15,1,4,4,Pattern Building,,,,,https://boardgamegeek.com/boardgame/151251
814,Aquarius,5.96449,20,2,5,4,"Pattern Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/814
815,Chrononauts,6.22662,30,1,6,4,"Hand Management, Modular Board, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/815
176334,Guns & Steel,6.58412,70,2,4,3,"Deck / Pool Building, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/176334
143405,Sylvion,7.29435,30,1,2,1,"Card Drafting, Co-operative Play, Grid Movement, Hand Management",,,,,https://boardgamegeek.com/boardgame/143405
164338,The Golden Ages,7.38693,90,2,4,4,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/164338
179266,Flip the Bird,4.875,40,2,4,,"Take That, Trick-taking",,,,,https://boardgamegeek.com/boardgame/179266
181245,OMG,5.69521,20,2,6,3,Hand Management,,,,,https://boardgamegeek.com/boardgame/181245
181246,Crazy Bullets,5.28846,15,2,4,4,Pattern Recognition,,,,,https://boardgamegeek.com/boardgame/181246
107861,Warriors & Traders,6.30765,120,2,6,6,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Partnerships, Trading",,,,,https://boardgamegeek.com/boardgame/107861
179303,Cthulhu Realms,6.93364,45,2,4,2,"Deck / Pool Building, Player Elimination",,,,,https://boardgamegeek.com/boardgame/179303
713,Nuclear War,6.21804,60,2,6,6,"Action / Movement Programming, Take That",,,,,https://boardgamegeek.com/boardgame/713
172837,Dead Man's Chest,5.87272,30,3,8,6,"Betting/Wagering, Dice Rolling, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/172837
150146,Rattlebones,6.66605,30,2,4,4,"Deck / Pool Building, Dice Rolling, Modular Board, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/150146
1491,Outpost,6.83867,150,2,9,5,Auction/Bidding,,,,,https://boardgamegeek.com/boardgame/1491
174660,New York 1901,6.99311,60,2,4,4,"Card Drafting, Tile Placement",,,,,https://boardgamegeek.com/boardgame/174660
142197,The Phantom Society,6.03081,20,2,4,4,"Grid Movement, Partnerships, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/142197
204837,Game of Thrones: The Iron Throne,7.12888,60,3,5,5,,,,,,https://boardgamegeek.com/boardgame/204837
94571,Oh Gnome You Don't!,5.56222,90,2,5,4,Roll / Spin and Move,,,,,https://boardgamegeek.com/boardgame/94571
107529,Kingdom Builder,7.02582,45,2,4,4,"Area Control / Area Influence, Area Enclosure, Modular Board, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/107529
25695,Chopstick Dexterity MegaChallenge 3000,6.31397,15,1,3,3,,,,,,https://boardgamegeek.com/boardgame/25695
79131,Star Trek: Expeditions,6.52361,60,1,4,4,"Co-operative Play, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/79131
171233,The Big Book of Madness,7.17065,90,2,5,3,"Co-operative Play, Deck / Pool Building, Hand Management, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/171233
141423,Dead Men Tell No Tales,7.25244,75,2,5,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/141423
82222,Xia: Legends of a Drift System,7.81625,180,3,5,3,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board, Pick-up and Deliver, Roll / Spin and Move, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/82222
143741,BANG! The Dice Game,7.02859,15,3,8,6,"Dice Rolling, Partnerships, Player Elimination, Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/143741
161970,Alchemists,7.76776,120,2,4,4,"Action Point Allowance System, Card Drafting, Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/161970
181304,Mysterium,7.52461,42,2,7,5,"Co-operative Play, Hand Management, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/181304
19301,Mesopotamia,6.55813,45,2,4,4,"Action Point Allowance System, Modular Board, Pick-up and Deliver, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/19301
102680,Trajan,7.81438,120,2,4,4,"Area Movement, Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/102680
27173,Vikings,7.29328,60,2,4,3,"Auction/Bidding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/27173
123844,City Hall,6.6811,90,2,4,4,"Auction/Bidding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/123844
1668,Modern Naval Battles,6.42373,90,2,6,6,"Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/1668
116954,Indigo,6.86465,30,2,4,4,"Point to Point Movement, Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/116954
158900,Samurai Spirit,6.82657,30,1,7,7,"Co-operative Play, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/158900
155314,Strike A Pose,6.56959,50,3,14,5,Voting,,,,,https://boardgamegeek.com/boardgame/155314
101796,SUTAKKU,6.26086,15,1,12,4,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/101796
98315,The Adventurers: The Pyramid of Horus,6.80431,45,2,6,4,"Action Point Allowance System, Dice Rolling, Grid Movement, Pick-up and Deliver, Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/98315
1661,Balance of Power,5.375,30,2,2,,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/1661
18397,Claustrophobia,5,0,2,2,2,Roll / Spin and Move,,,,,https://boardgamegeek.com/boardgame/18397
194100,Costa Rica,6.28886,45,2,5,4,"Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/194100
175495,Titan Race,6.38673,30,2,6,6,"Dice Rolling, Grid Movement, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/175495
21086,Take a Train,4,10,2,4,,"Card Drafting, Hand Management, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/21086
60131,Ugg-Tect,6.33572,45,4,8,4,"Acting, Partnerships, Pattern Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/60131
147151,Concept,6.97688,40,4,12,6,Partnerships,,,,,https://boardgamegeek.com/boardgame/147151
157917,The Lord of the Ice Garden,7.73856,90,1,4,4,"Action / Movement Programming, Action Point Allowance System, Area Control / Area Influence, Variable Phase Order, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/157917
150999,Valley of the Kings,7.1554,45,2,4,2,"Deck / Pool Building, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/150999
169464,Defenders of the Last Stand,7.74929,120,1,5,2,"Action Point Allowance System, Co-operative Play, Dice Rolling, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/169464
95527,Madeira,7.65558,150,2,4,4,"Area Control / Area Influence, Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/95527
12962,Reef Encounter,7.17106,120,2,4,3,"Area Control / Area Influence, Card Drafting, Commodity Speculation, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/12962
173292,Cup-A-Cup,5.91647,20,3,8,,"Dice Rolling, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/173292
162082,Deus,7.3981,90,2,4,3,"Grid Movement, Hand Management, Modular Board, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/162082
24270,Hoyuk,6.26903,60,2,5,4,"Action Point Allowance System, Modular Board, Simulation, Tile Placement",,,,,https://boardgamegeek.com/boardgame/24270
198836,3 Wishes,5.904,5,3,5,3,"Memory, Set Collection",,,,,https://boardgamegeek.com/boardgame/198836
278,Catan Card Game,6.77268,90,2,2,2,"Card Drafting, Dice Rolling, Hand Management, Trading",,,,,https://boardgamegeek.com/boardgame/278
230,Merchant of Venus,7.17681,180,1,6,4,"Commodity Speculation, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/230
35028,Word Slam,2.5,30,2,6,,Card Drafting,,,,,https://boardgamegeek.com/boardgame/35028
131165,Why First?,5.82692,30,2,6,4,Simultaneous Action Selection,,,,,https://boardgamegeek.com/boardgame/131165
22484,Ingenious: Travel Edition,7.14082,30,2,2,2,"Hand Management, Pattern Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/22484
109456,Nova Cry,5.78,90,2,6,,"Auction/Bidding, Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/109456
152959,The Settlers of Catan: 15th Anniversary Wood Edition,7.52268,75,3,6,3,,,,,,https://boardgamegeek.com/boardgame/152959
42052,Vinhos,7.54218,135,2,4,4,"Area Control / Area Influence, Worker Placement",,,,,https://boardgamegeek.com/boardgame/42052
34599,Toledo,6.30225,60,2,4,4,"Hand Management, Point to Point Movement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/34599
156458,RoboRama,6.42751,45,2,4,2,"Action / Movement Programming, Hand Management",,,,,https://boardgamegeek.com/boardgame/156458
184627,Stick to Colours,5.86667,20,2,4,,"Auction/Bidding, Set Collection",,,,,https://boardgamegeek.com/boardgame/184627
2987,Pirate's Cove,6.59762,90,3,5,5,"Dice Rolling, Hand Management, Pick-up and Deliver, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/2987
22488,Dragon Run,2,30,1,2,,Simultaneous Action Selection,,,,,https://boardgamegeek.com/boardgame/22488
18,RoboRally,7.15082,120,2,8,5,"Action / Movement Programming, Grid Movement, Modular Board, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/18
157354,Five Tribes,7.82827,80,2,4,2,"Area Control / Area Influence, Auction/Bidding, Modular Board, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/157354
137237,Bremerhaven,6.51294,120,1,4,4,"Auction/Bidding, Pick-up and Deliver, Time Track, Worker Placement",,,,,https://boardgamegeek.com/boardgame/137237
124172,Tsuro of the Seas,6.62573,30,2,8,4,"Dice Rolling, Player Elimination, Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/124172
115746,War of the Ring (Second Edition),8.38417,180,2,4,2,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/115746
89953,Carcassonne: The Dice Game,5.05733,10,2,5,3,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/89953
52461,Legacy: The Testament of Duke de Crecy,7.27209,60,1,4,3,"Card Drafting, Hand Management, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/52461
140717,Progress: Evolution of Technology,6.637,90,1,5,3,"Action Point Allowance System, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/140717
43111,Chaos in the Old World,7.68352,120,3,4,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management, Role Playing, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/43111
136888,Bruges,7.4895,60,2,4,3,"Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/136888
164153,Star Wars: Imperial Assault,8.19597,120,2,5,5,"Dice Rolling, Grid Movement, Modular Board, Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/164153
181080,Pitch Fleet,5.58152,40,1,6,3,"Card Drafting, Partnerships",,,,,https://boardgamegeek.com/boardgame/181080
183441,A Game of Gnomes,6.60807,90,2,4,3,"Action Point Allowance System, Card Drafting, Hand Management, Pick-up and Deliver, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/183441
200147,Kanagawa,7.34192,45,2,4,4,"Card Drafting, Pattern Building, Press Your Luck, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/200147
62220,Urban Sprawl,6.78249,180,2,4,3,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Tile Placement",,,,,https://boardgamegeek.com/boardgame/62220
154203,Imperial Settlers,7.58434,90,1,4,2,"Card Drafting, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/154203
140933,Blueprints,6.91976,30,2,4,4,"Dice Rolling, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/140933
182385,Rome: Rise to Power,6.54014,60,2,4,3,"Area Control / Area Influence, Card Drafting, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/182385
144479,"Myths at War (Nordic, Egyptian and Japanese)",7.78308,20,2,6,2,"Deck / Pool Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/144479
173290,Slideways,5.17857,10,2,3,,,,,,,https://boardgamegeek.com/boardgame/173290
73761,K2,7.14003,60,1,5,3,"Hand Management, Player Elimination, Point to Point Movement, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/73761
215,Tichu,7.60669,60,4,4,4,"Betting/Wagering, Hand Management, Partnerships, Trick-taking",,,,,https://boardgamegeek.com/boardgame/215
153097,Heroes Wanted,6.98949,45,1,5,4,"Dice Rolling, Grid Movement, Hand Management, Pick-up and Deliver, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/153097
27710,Catan Dice Game,5.67095,15,1,4,2,"Dice Rolling, Paper-and-Pencil, Set Collection",,,,,https://boardgamegeek.com/boardgame/27710
180292,Stingy,5.46667,50,2,6,,"Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/180292
188178,Draconis Invasion,7.5015,90,1,6,3,"Card Drafting, Deck / Pool Building, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/188178
191049,Smugglers,5.64786,40,2,4,4,"Press Your Luck, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/191049
68425,Eminent Domain,7.13626,45,2,4,3,"Card Drafting, Deck / Pool Building, Hand Management, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/68425
17133,Railways of the World,7.70577,120,2,6,5,"Action Point Allowance System, Auction/Bidding, Card Drafting, Pick-up and Deliver, Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/17133
191043,The Cohort,6.895,30,2,6,6,Set Collection,,,,,https://boardgamegeek.com/boardgame/191043
8690,Buzzword,5.75273,45,4,12,6,"Paper-and-Pencil, Partnerships",,,,,https://boardgamegeek.com/boardgame/8690
155708,Tiny Epic Defenders,6.44036,30,1,4,1,"Action Point Allowance System, Area Control / Area Influence, Campaign / Battle Card Driven, Co-operative Play, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/155708
137297,Augustus,6.79057,30,2,6,4,"Card Drafting, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/137297
31481,Galaxy Trucker,7.4756,60,2,4,4,"Dice Rolling, Tile Placement",,,,,https://boardgamegeek.com/boardgame/31481
70149,Ora et Labora,7.78025,180,1,4,3,"Modular Board, Pattern Building, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/70149
141430,Geek Out!,5.813,30,2,99,6,"Auction/Bidding, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/141430
194607,Mystic Vale,7.34013,60,2,4,2,"Deck / Pool Building, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/194607
908,Tally Ho!,6.11677,30,2,2,2,Grid Movement,,,,,https://boardgamegeek.com/boardgame/908
102835,Lost Temple,5.92306,40,2,8,5,"Card Drafting, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/102835
146652,Legendary Encounters: An Alien Deck Building Game,7.8611,45,1,5,3,"Card Drafting, Co-operative Play, Deck / Pool Building, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/146652
119391,Il Vecchio,6.96555,60,2,4,3,"Area Control / Area Influence, Card Drafting, Point to Point Movement, Set Collection, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/119391
34,Arkham Horror,6.56316,180,1,8,4,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/34
118732,Titans of Industry,6.66937,90,3,6,4,"Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/118732
111799,Cuba Libre,7.81072,180,1,4,4,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/111799
97207,Dungeon Petz,7.58671,90,2,4,4,"Auction/Bidding, Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/97207
128733,Revolver 2: Last Stand at Malpaso,7.07827,45,2,2,2,Hand Management,,,,,https://boardgamegeek.com/boardgame/128733
438,Scotland Yard,6.50918,45,3,6,2,"Partnerships, Point to Point Movement, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/438
125618,Libertalia,7.26359,45,2,6,4,"Hand Management, Set Collection, Simultaneous Action Selection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/125618
2513,Colony,4.55172,360,2,6,,Action Point Allowance System,,,,,https://boardgamegeek.com/boardgame/2513
432,6 nimmt!,6.89011,45,2,10,5,"Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/432
135219,The Battle of Five Armies,7.99971,240,2,2,2,"Area Movement, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/135219
2163,Space Hulk,7.46219,45,2,4,2,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board",,,,,https://boardgamegeek.com/boardgame/2163
10630,Memoir '44,7.53189,60,2,6,2,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation",,,,,https://boardgamegeek.com/boardgame/10630
117985,Star Trek: Catan,7.07392,75,3,4,4,"Dice Rolling, Hand Management, Modular Board, Route/Network Building, Trading",,,,,https://boardgamegeek.com/boardgame/117985
187645,Star Wars: Rebellion,8.53062,240,2,4,2,"Area Control / Area Influence, Area Movement, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/187645
131835,Boss Monster: The Dungeon Building Card Game,6.36274,20,2,4,4,"Auction/Bidding, Hand Management, Player Elimination, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/131835
112381,Abaddon,6.7541,45,2,4,2,"Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/112381
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,8.33379,120,1,8,2,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/204305
161742,TacDex: Halo,5.67857,10,2,2,,,,,,,https://boardgamegeek.com/boardgame/161742
121410,Steam Park,6.98193,60,2,4,4,"Card Drafting, Dice Rolling, Memory, Modular Board",,,,,https://boardgamegeek.com/boardgame/121410
24124,Combat Commander: Mediterranean,8.5379,120,2,2,2,"Campaign / Battle Card Driven, Hex-and-Counter, Simulation, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/24124
136063,Forbidden Desert,7.28085,45,2,5,4,"Action Point Allowance System, Co-operative Play, Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/136063
101721,Mage Wars Arena,7.81149,90,2,2,2,"Dice Rolling, Grid Movement, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/101721
98960,Rogue Agent,5.82198,90,2,4,4,"Action Point Allowance System, Area Movement, Dice Rolling, Modular Board, Pick-up and Deliver, Worker Placement",,,,,https://boardgamegeek.com/boardgame/98960
67928,Puzzle Strike,6.7538,20,2,4,2,"Card Drafting, Deck / Pool Building, Hand Management, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/67928
172308,Broom Service,7.29394,75,2,5,4,"Pick-up and Deliver, Press Your Luck, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/172308
3452,Emerald,6.37329,45,2,5,3,"Dice Rolling, Roll / Spin and Move, Set Collection",,,,,https://boardgamegeek.com/boardgame/3452
24827,Traders of Osaka,6.88124,30,2,4,2,"Commodity Speculation, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/24827
186323,Tavarua,7.60049,60,1,6,4,"Hand Management, Press Your Luck, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/186323
143508,World War Z: The Game,4.645,50,2,4,4,"Area Movement, Co-operative Play, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/143508
132229,Rogues to Riches,8.58163,120,3,5,4,"Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/132229
163685,Captain's Wager,5.79379,30,2,5,2,"Betting/Wagering, Hand Management",,,,,https://boardgamegeek.com/boardgame/163685
117942,Zooloretto: The Dice Game,6.48746,15,2,4,3,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/117942
15246,Pastiche,0,20,1,4,,Tile Placement,,,,,https://boardgamegeek.com/boardgame/15246
21834,Walk the Plank,4.5,10,2,4,,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/21834
2688,Battlestar Galactica,4.04421,30,2,4,,Pick-up and Deliver,,,,,https://boardgamegeek.com/boardgame/2688
20100,Wits & Wagers,6.98451,25,3,7,7,"Betting/Wagering, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/20100
162107,Doodle City,6.3913,30,1,6,3,"Dice Rolling, Line Drawing, Paper-and-Pencil, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/162107
160851,Lanterns: The Harvest Festival,7.05189,30,2,4,4,"Hand Management, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/160851
22345,Yspahan,7.13487,60,2,4,4,"Area Control / Area Influence, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/22345
27833,Steam,7.67899,90,3,5,4,"Auction/Bidding, Pick-up and Deliver, Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/27833
12333,Twilight Struggle,8.35723,180,2,2,2,"Area Control / Area Influence, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/12333
127060,Bora Bora,7.60818,120,2,4,4,"Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/127060
112138,Krosmaster: Arena,6.97299,60,2,4,2,"Action Point Allowance System, Card Drafting, Dice Rolling, Grid Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/112138
155695,Age of War,6.42215,30,2,6,4,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/155695
123406,Ace Detective,6.11141,60,2,5,3,Storytelling,,,,,https://boardgamegeek.com/boardgame/123406
180231,OctoDice,6.67212,30,1,4,1,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/180231
165798,Auge um Auge,5,45,4,6,,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/165798
171835,Posthuman,6.75313,120,1,4,3,"Dice Rolling, Modular Board, Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/171835
110524,"Goblins, Inc.",6.51814,60,2,4,4,"Dice Rolling, Partnerships, Tile Placement",,,,,https://boardgamegeek.com/boardgame/110524
